path,loss
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-10.pth,15.129663467407227
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-2.pth,15.664562225341797
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-3.pth,15.4009370803833
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-4.pth,14.439478874206543
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-6.pth,14.762566566467285
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-5.pth,16.411701202392578
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-7.pth,16.704853057861328
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-8.pth,15.481684684753418
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-9.pth,15.026683807373047
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.4/epoch-11.pth,7.96978759765625
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-10.pth,5.84328031539917
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-11.pth,17.577308654785156
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-5.pth,8.416297912597656
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-10.pth,5.987833499908447
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-14.pth,17.491912841796875
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-12.pth,10.073572158813477
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-14.pth,10.586956977844238
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-13.pth,10.648048400878906
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-15.pth,10.108022689819336
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-12.pth,17.13156509399414
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-11.pth,17.163028717041016
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-13.pth,17.936429977416992
